-7.104910118633828	-6.139398444484022	
-6.803880122969847	-6.837575345165851	
-6.502850127305866	-8.096218731064985	
-6.201820131641885	-8.797719226636044	
-5.900790135977903	-9.148356801942034	
-5.599760140313923	-9.500935937291821	
-5.298730144649942	-9.578089368845916	
-4.997700148985960	-9.778000660827180	
-4.696664594317033	-10.253561318749792	
-4.395634598653052	-9.955802709732561	
-4.094582366257701	-9.434746884699697	
-3.793507893714998	-8.831219777354505	
-3.492477898051017	-8.229625442463668	
-3.191269949308577	-7.627202728153522	
-2.890239953644596	-7.025142300515797	
-2.589209957980614	-6.423083566836587	
-2.286753706578601	-5.818180307913169	
-1.985723710914620	-5.216099239957480	
-1.684693715250639	-4.614098438807900	
-1.383663719586657	-4.011984537799327	
